2660,1016,16096
2304,400,14072
2008,580,13640
2980,2464,14744
2584,3404,14076
1720,3572,15184
888,996,15808
-72,-1800,16236
1376,-104,17232
1936,368,16984
528,-368,14728
564,-300,14316
1708,-768,15164
324,-4076,13904
224,-2732,12948
908,100,12876
2236,-284,15168
1176,-848,14400
512,540,13796
92,328,13224
572,-3604,15140
-444,-7052,14584
-532,-3804,14804
256,-1124,15496
1068,-476,15556
776,-2296,14700
-320,-3128,13980
-1228,-2884,13940
-1408,-4768,14732
-1580,-6548,14984
-1608,-7168,14268
-1108,-5200,15560
-444,-4528,16756
-500,-3200,16520
-1368,-2152,14068
-2100,-2968,12852
-2432,-3988,13312
-1024,-4200,15264
-1600,-3900,15684
-1976,-4016,14808
-2232,-4844,13952
-848,-3440,14808
-680,-2552,15120
-3224,-4672,12264
-2796,-3624,12584
-1636,-3364,14112
-2272,-4244,14084
-760,-4232,16304
-328,-4360,17372
-856,-3492,16296
-1560,-4108,13880
-1228,-5604,13924
-1204,-4488,14296
-1504,-2552,13628
-1088,-2272,13428
-712,-1836,14048
-724,-5864,14760
908,-2140,16132
848,460,16120
1264,-2208,16460
1528,-1444,16856
1204,-580,15220
1192,1028,13988
1352,-460,14364
780,-1976,14684
2060,672,15868
2284,2576,15364
2140,1436,14896
1712,-364,14608
2948,244,16432
2248,604,15716
2412,1208,14752
2136,1228,14276
2016,-292,14864
2380,812,15632
2444,2264,15208
2056,832,14388
1904,472,13792
2636,820,15364
2760,404,15412
2516,1460,14732
2128,1904,14520
3140,948,15292
2208,1316,13636
2976,1840,14988
3260,1804,15352
1828,1160,14536
3572,1088,15776
2956,1680,15328
2888,1936,15380
2676,1576,14832
2948,1488,15308
2652,1100,15016
2472,1536,15116
2696,1684,15476
2568,1736,15316
2352,1924,14816
2312,1012,14816
1760,924,14160
1988,512,14832
2244,816,15132
1616,-164,14716
1468,-276,14908
1748,620,14772
1336,1256,14368
296,-1844,14276
772,-2864,15176
1260,-148,15140
1688,1460,15476
928,864,14924
956,520,15360
684,-352,15180
40,224,14116
144,-580,14464
-2612,-7888,14160
-480,-8264,16168
-516,-4184,14600
-1076,-3988,14132
