-332,1932,13528
348,892,15560
484,2160,16172
-64,3864,16012
196,3632,16168
-824,1260,15808
-1184,452,15304
-1452,1672,15420
-1264,3056,15552
-1520,3624,15160
-1808,720,15600
-2548,-808,15228
-2616,-176,14672
-2992,-1036,13996
-2248,-2600,14348
-3024,-1248,13800
-2544,136,14648
-2648,564,13656
-2288,-904,14084
-2816,-2864,15228
-2668,-1992,15812
-2360,-4428,16544
-2992,-2064,15668
-1488,-204,16484
-1692,-728,16072
-2052,-1136,16424
-2448,-2772,14184
-2564,-1812,12892
-1836,-2620,13188
-1424,-1616,12824
-1160,-1736,14052
-1372,-908,14276
-2724,-384,12928
-2644,-2488,13996
-1804,-1612,15432
-1380,976,15832
-2324,180,14944
-2832,-64,14720
-2400,-840,14980
-3008,-484,14272
-2700,204,14636
-3120,-176,14448
-2772,-188,15808
-3108,-28,16244
-3664,40,14548
-3776,-284,14060
-2980,-1248,14648
-3788,-1080,14064
-2916,-280,15040
-4700,-1612,15200
-544,-2052,17808
-2388,-224,15140
-1604,1496,15744
-2188,-1036,15020
-1832,-964,13892
-2276,-992,13496
-1172,-1860,14156
-1448,-620,14832
-1692,-132,14936
-776,692,15936
152,-76,16400
-136,-720,16216
764,-408,16376
-1140,132,14604
1008,-472,15372
1076,-592,15984
1516,780,15448
792,1168,14800
724,2236,13928
1964,2448,15896
1124,248,15148
1804,2272,15220
2084,3008,15392
2296,1372,15456
1872,480,14084
1836,484,14528
2332,1112,14868
1832,1568,14472
1516,1796,14620
1300,1460,14648
1296,664,14816
1236,1460,15340
1136,1876,14908
780,1108,14292
476,488,13812
932,1236,14672
884,1044,15188
484,-396,14820
-92,-252,13732
-24,276,13992
104,320,14860
556,-1204,16144
844,-1536,16824
108,-256,15576
-732,532,14200
-668,44,14112
-840,468,14228
-700,-2880,14844
-1348,-4512,14980
-2448,-6204,14612
-2204,-8520,15868
-2072,-8828,16992
-1556,-6720,17584
-1236,-4736,17732
