312,768,15188
1188,1564,16304
1364,2604,16756
1236,2344,16192
892,2100,16208
1008,1820,16516
720,1596,15696
788,1992,15328
852,2688,15236
380,4000,13888
-140,3812,13692
-944,4148,13444
-868,4604,14432
-1604,2264,15068
-2240,1132,15088
-2424,956,14220
-2192,1388,13832
-1920,-108,15804
-2348,-2488,17196
-2396,-1144,15988
-1936,208,14600
-2000,-88,14912
-2440,-604,14176
-1952,-1576,14116
-1796,-1092,13872
-1940,328,14000
-2016,-420,14708
-2144,-2256,15220
-2612,-4164,15068
-1920,-2184,15044
-2124,-1484,15136
-1596,-2148,15912
-1312,-1856,16076
-1356,-1972,15964
-1144,-804,15052
16,-132,15780
-136,-656,15016
172,-1156,14940
172,-1088,14272
-2188,-264,13456
4376,1332,18380
1772,2664,15924
1760,2320,15248
1608,2048,14168
1756,1864,14324
2160,1680,14476
2104,2236,14708
1160,2328,14048
2332,4048,14580
2992,4032,15948
1332,3072,15256
564,2020,14548
560,2632,14724
316,1132,15540
-784,300,15188
-532,1936,15136
-752,3844,14508
-1104,4072,14380
-1648,2716,15136
-1604,1524,15472
-2200,2340,14184
-2300,2872,13144
-2080,2780,13668
-820,2708,15992
-1488,2496,15416
-1972,1968,14372
-2860,908,15212
-6840,3104,12076
360,2716,17108
-2312,3748,14060
-1792,3476,14156
-916,2184,14600
-1148,1992,14228
-1248,2376,14104
-1036,2872,15232
-756,1992,15828
-1204,1656,14952
-540,2412,15544
356,2496,16112
348,1552,15260
8,768,14720
-324,1480,13552
552,1924,14624
884,1424,15392
712,904,14432
-412,-1756,13476
68,-1260,15216
816,724,16224
1216,-76,15904
1316,-564,15148
1188,-580,14784
1072,-1264,15412
640,-812,14968
844,616,14928
396,1392,14880
128,284,15328
136,-500,15160
624,-668,15284
952,76,14972
592,-280,14652
772,432,14920
820,288,15552
288,-1908,15612
-436,-2428,15252
-548,-928,15472
-548,332,15632
-760,-272,15244
-1096,-1160,14748
