1300,-1852,14324
1048,-1152,14116
1096,-1636,15412
1576,-1140,16364
1712,-1432,16732
964,-2404,15116
664,-4052,14712
376,-3956,14716
1632,-1784,16116
1140,-1688,16128
792,-2700,15656
16,-2932,15540
108,-3236,14948
220,-2216,14968
64,1920,14980
744,608,15264
556,-748,14868
300,-1172,14516
896,1912,14624
1236,3172,15196
844,940,15104
872,-776,15348
908,1596,15316
972,2612,14984
1256,6584,12668
572,948,14132
36,6348,12852
1252,2936,16040
456,3732,15236
376,540,14816
232,-636,14744
1240,-232,16580
632,1120,15700
-232,2044,14964
388,760,14528
12,792,15340
372,816,15612
1000,1564,15900
700,1360,15264
504,1204,15516
236,1176,14544
-212,1640,13872
260,1092,14588
456,1324,14804
2192,-3448,17776
-568,-1808,15576
4268,5720,15816
472,448,15744
-460,-1612,15096
-212,896,15328
728,3020,15496
480,2652,15092
-88,1624,13972
156,476,13980
132,-20,14136
-80,-860,14888
8,-480,15848
192,-292,16332
236,-504,15848
164,-744,15572
-580,-1032,14880
-324,-1104,14296
-948,-1464,14348
-2128,-3396,14140
-1892,-5244,14688
-2184,-4880,14920
-1820,-3576,14952
-1700,-2180,14652
-1796,-2876,14664
-2140,-2656,14724
-1032,-1996,15276
-524,-884,15672
-576,-188,15680
-368,-176,15340
-376,-560,15156
-524,-820,15100
-380,-120,15396
-320,1020,14772
44,1336,15032
324,1292,14916
296,844,15076
-116,264,15544
-308,80,15468
-292,912,15120
-68,1680,14936
508,1612,15604
280,848,15824
60,412,15920
124,-88,15564
-40,1408,14600
688,1916,14600
244,1220,13784
512,1472,13992
868,1920,14300
696,1396,14616
396,1064,14740
-60,64,14652
40,-308,14652
280,1340,14488
844,2008,15096
840,1416,15432
-32,732,15032
-36,344,14696
-200,400,14840
208,1920,14808
948,3612,14808
676,4180,14888
452,4336,15088
332,3632,15224
144,3220,15404
360,4288,16024
948,4896,16272
288,3416,15444
-200,1560,15100
252,1320,15676
656,2496,16028
224,2680,15276
-76,2744,14532
-2536,1260,13456
-476,984,14740
8,1908,14008
