-308,-52,13896
260,1148,13392
-388,772,13124
-348,-920,14308
-280,108,15784
-116,1256,16152
-300,2492,15656
-384,2276,16140
196,2488,16496
-544,2532,15256
-1068,2160,14444
-728,2116,14232
-908,1508,14536
-576,1992,15572
-732,644,16096
-1512,-1716,15316
-1124,76,15376
-760,1124,15308
-872,1944,14268
-1076,888,13916
-1388,-1376,14928
-1280,-624,15220
-1280,1412,14872
-864,2100,14824
-1436,636,14768
-1536,-892,15748
-1156,484,15680
-596,1372,15708
-1192,-944,16156
-1776,-1824,15360
-1436,-620,14968
-696,1052,15360
-1032,-524,14936
-2116,-1852,13764
-2728,-1832,12712
-2012,-1640,14936
-980,192,16732
-1272,-592,15812
-1916,-1644,14952
-2412,-3216,14812
-1592,-1984,15444
-228,536,15840
-288,716,14688
-1484,-3496,14792
-1408,-2952,14156
496,-536,15468
1104,2512,15132
628,356,15660
112,-1168,15060
352,1048,14716
580,2176,14340
832,1724,15708
920,344,16104
-376,-940,15256
-680,-100,14452
516,1232,15804
348,2164,15828
-8,1920,15260
-684,1452,14728
-908,680,15088
-1088,1120,15652
-744,852,16416
-2232,164,14564
-2196,196,13152
-2384,-180,14616
-1968,632,16172
-2884,1140,14332
-4088,564,12820
-3944,780,13992
-3380,-440,14952
-3580,-560,14432
-3708,-116,14560
-3860,352,14872
-2964,668,16056
-2620,900,15608
-2568,176,14800
-1932,552,15400
-1888,820,14816
-1408,1888,14496
-1900,1316,13596
-2124,-20,13868
-6568,2152,13224
-3708,2368,14248
-1596,3140,15056
1268,-2652,19916
-1044,-2244,16148
-1556,884,14016
-1116,1316,14452
-1596,752,15064
-1444,-584,14700
-1552,120,14124
-2036,132,13992
-1796,-1380,14600
-1564,-904,14424
-2048,-436,14128
-2248,-664,14352
-1860,-1448,15564
-1916,-1392,15680
-2612,-1176,14940
-2404,-1600,15852
-2336,-2024,14720
-1892,-1072,14604
-2844,-2664,14432
-2052,-1552,15248
-1004,-32,14776
-1024,-1376,14860
-892,-1844,15556
-536,-780,16808
1204,-332,15440
4296,-1956,16340
0,-36,13532
-40,-996,11556
312,-2120,15012
5004,1692,18008
556,1184,15232
60,784,15420
532,520,16308
604,80,15724
440,252,15096
1048,288,15700
