3360,2944,15408
2704,2344,15440
3056,2604,16004
3348,3260,16292
3140,4096,16080
2896,4484,15844
3376,4304,15960
2324,4244,15204
1396,4148,14392
-20,1728,13500
1484,-1444,15108
1560,132,15148
1412,3904,14548
1932,2428,14344
1072,336,14560
976,-1396,15000
932,-564,15016
1240,-136,15220
892,-1104,15256
768,-2228,15716
1384,-960,15368
1044,-488,14616
312,-1508,14164
696,-1584,13960
1080,-476,14348
780,-32,14608
152,-2548,15268
432,-2708,15644
568,-1320,15372
248,-1716,15720
-92,-2408,15620
0,-2964,15272
-244,-2604,14920
-432,-2556,14384
-508,-2024,14496
380,-1772,15336
264,-1512,15320
76,-1336,14656
504,-1920,13964
-368,-2796,14528
140,-2792,15348
216,-944,15448
-92,-1420,15012
116,-2492,14428
-1036,-2712,14064
-852,-3012,14908
388,-1172,15968
408,-1116,15624
-300,-1188,15340
-448,-1828,14972
-432,-1456,14692
504,-720,14936
1932,-1216,16128
-1100,-1628,13952
-1248,-532,12988
-888,-2460,15044
64,-1588,16044
204,64,15740
468,-108,15580
340,-832,16504
-1252,-3240,14752
-1012,-1084,14776
356,1520,14780
816,-768,14972
-536,-3132,13768
-1032,-3884,14408
-464,-1028,14648
204,232,14664
44,-1996,15196
-472,-2724,15720
108,-92,15580
728,1048,15824
1208,744,15948
1008,-2472,15864
268,-1600,15468
444,312,14208
568,-596,13976
976,-1604,14508
1376,-1580,14940
380,-1504,14732
-4,-16,13792
1500,76,14628
1312,-1436,14600
1520,-1396,14132
1128,-520,14644
1640,-340,15776
1900,780,16696
1680,624,16548
2256,104,15952
2244,1516,14944
2084,1476,15112
1616,440,15356
1028,-288,14924
2728,736,15640
2740,1632,15328
2384,1244,14836
1924,1596,14636
1612,1332,14360
1808,700,14648
1756,848,14652
2024,1188,14612
1552,1576,14120
2052,1260,14492
2344,1140,15004
1456,1536,14312
904,1700,13904
1196,2348,13704
1352,1964,13828
980,1144,14560
864,864,14876
368,1672,13988
-316,1760,13432
-88,140,15096
-116,-2348,16724
-832,-3504,16320
-964,-2304,16060
-68,-1952,17000
-4,-4660,18436
-884,-6664,18248
-2056,-7504,17644
-1004,-6364,18424
