1524,2792,15132
1212,2228,16176
916,1740,16692
-796,188,15912
-728,-920,15728
400,1772,16104
976,1568,16556
728,1784,15500
-196,2108,14508
-420,1056,13900
-1844,976,14272
-1524,996,14100
-904,1804,13936
-1368,140,14004
-1884,-524,13796
-2192,-1148,13420
-1380,-3540,14760
-1924,-3868,15456
-704,-1824,16348
-232,12,16464
-612,-756,16240
-1212,-452,15692
-1480,-504,14684
-1884,-1692,14672
-1788,-3196,15032
-1940,-2872,14124
-1584,-1220,13836
-2384,-1868,13108
-2848,-2856,13316
-1932,-4336,14476
-3900,-6500,13156
-2460,-4528,15028
-1184,-4872,15592
-2944,-5180,13584
-2848,-6444,14148
-2204,-7088,14996
-1556,-6052,14548
-2092,-5032,13924
-3392,-4984,12552
-2896,-6096,13568
-1536,-5204,14556
-1292,-4400,14728
-2316,-3696,14136
-2144,-3592,14124
-2240,-4852,14344
-3600,-6108,13976
-3168,-4308,13952
-2392,-2424,14304
-1804,-2120,14632
-2772,-2816,13676
-3352,-3108,13272
-3208,-3712,14056
-2496,-3332,15316
-1644,708,15304
-2544,-500,14916
-3112,-2272,14916
-1876,-892,16236
-1848,-292,16444
-2500,-800,15820
-2328,-1280,15408
-3428,-1764,13940
-3084,-2168,14648
-1664,-2124,15760
-1020,1316,15860
-748,4228,14012
-1224,1980,13536
384,1016,15564
304,2288,15716
104,1992,15360
-180,3188,14772
248,1328,15148
-828,844,14032
468,3132,14520
536,3652,14368
744,3212,14448
368,764,14776
152,-208,14804
1596,1920,15952
1252,3964,15172
1356,3444,15080
992,2852,14500
1192,2864,15272
1056,3204,15124
1160,3700,14508
1472,2696,15280
1896,2900,15736
1344,3192,14792
1520,3344,14840
1580,2856,14900
1476,2440,14740
1524,3240,15152
1812,3508,14824
1512,3252,14912
1184,1764,14272
1096,1644,14264
1120,2452,14076
1356,3128,14368
1240,2852,14756
1024,2460,14816
572,1828,14568
48,2028,13744
1020,2028,15512
1060,1572,15024
720,260,15476
352,276,15348
260,936,14768
-444,1028,13572
-364,860,14328
312,124,15336
-520,-1196,15152
-184,-1484,15632
332,-1112,16112
-12,-1532,15628
48,-1916,14984
-288,-3020,15232
-476,-4452,14924
-548,-4220,15128
112,-4068,16540
700,-4608,17188
