6268,616,11772
6240,588,11352
6148,636,11308
5380,-492,10860
5324,908,13120
5116,1648,14044
4340,2432,13376
4748,2024,14928
1496,-612,12100
4036,1040,17124
4072,1892,16516
3704,3296,16088
2444,2572,15344
2036,2840,15628
1592,3904,15092
1520,4796,14852
1340,4552,14900
364,1872,13856
100,1124,14188
704,-136,17972
1220,1468,18884
780,2612,17684
-4,1756,15752
128,1092,15504
272,1668,16372
524,2964,16704
-172,2528,15552
-1112,-344,14896
-1056,-3548,15540
-688,-2564,16012
-724,-1728,14264
-628,-728,13868
-412,-1296,13972
-384,-1324,14744
-272,-1704,15144
-628,-3088,15456
-792,-3212,15576
-308,-2788,15744
-552,-2680,15488
-28,-2176,15236
-372,-2540,14588
-636,-1936,14036
-1388,-1992,13600
-872,-2128,13224
160,-2644,14392
-120,-1924,14604
-296,-3048,14496
-596,-2164,15196
-444,-2348,15376
680,-800,15652
440,-96,15912
-316,-2808,15528
-388,-2948,15624
-360,-1608,15096
-1436,-2108,13512
1772,-1624,17124
1264,240,15736
112,180,15108
-300,928,13992
-440,0,14084
-104,-728,15160
4,-708,15744
-400,-572,15096
324,68,16036
-232,-172,15112
-604,-64,14464
44,560,15980
236,308,16144
-184,-1552,14808
364,96,15036
996,1684,15632
636,928,14916
1240,64,16368
1600,-2172,15340
896,-56,14084
1400,1104,14388
572,2960,13668
876,2308,15168
1352,1320,16080
1736,1984,16076
1592,2544,15212
1056,2392,13856
1840,1948,14236
1832,1004,14812
1628,2172,15144
1760,2872,15528
1952,2276,15492
2104,1480,15536
2048,1972,15260
2032,1604,14288
1780,1396,14296
1624,888,13812
1916,-180,13840
1960,1524,13752
1716,2484,14344
1800,2080,15344
1808,280,15484
1636,-112,15004
1420,904,15284
1980,960,16548
1816,-1028,16640
1528,-964,16068
1096,740,15368
1224,1120,15492
1504,1172,15488
740,948,14640
808,452,14916
972,800,14912
1240,2356,14728
508,1908,14860
320,1092,14220
532,-120,14808
1560,-1016,16184
632,-316,15048
576,-1432,15840
-356,-1732,14652
-248,-2716,14196
-176,-2880,14192
388,-5316,15228
236,-3604,15040
252,-1968,14996
592,-1148,15968
924,220,15784
756,-536,15148
312,-3292,14540
176,-4988,14020
264,-5820,14776
584,-2736,15344
952,-2144,15552
888,-3048,15596
328,-5440,15792
196,-5704,15800
760,-4004,16428
436,-3540,16152
432,-2616,15548
