-120,336,15304
-236,1012,15140
28,716,15128
272,1396,16184
568,1228,16020
940,1668,15920
884,928,15132
524,772,14092
1244,2400,14204
1172,2100,14192
824,1516,13828
1024,1960,14268
792,1660,14812
648,2660,15496
636,2736,15456
268,1268,15984
68,1800,16120
-140,3496,15472
-608,2620,15084
-816,3176,13964
-1128,1672,13620
-1276,2292,14592
92,2616,18440
-404,1800,18204
-1332,908,15808
-768,3472,14456
-424,2936,13424
-1788,-816,13332
-1252,-3128,16588
-200,-12,17324
-664,1392,15480
-1008,1152,13844
-1200,-1628,15536
-1540,-1844,14760
-1536,-208,13436
-796,560,13952
-868,24,13728
-688,-2016,14628
-20,-844,16484
-72,192,15348
-4,204,16740
1044,-736,17384
-144,-1356,14628
-2652,1392,11584
1584,-308,16092
2228,-552,18576
1452,1448,17076
-1536,920,12664
204,276,15916
-2848,2284,13544
-1848,-848,14392
80,1364,13252
1196,1712,15192
7916,-2416,32767
1468,2472,15744
4188,2032,19872
2400,4564,16128
1780,3164,15436
1412,2620,15620
808,1148,16088
240,1132,15316
216,3808,15700
428,2968,14896
-640,-576,13792
-1492,-300,13996
-1416,2484,14376
-1256,3796,14752
-2084,2164,14548
-2832,648,14252
-2476,1396,14956
-1860,3792,15208
-2140,2176,14968
-2520,892,14660
-1740,1940,15616
-1360,2952,15508
-1592,2136,14512
-1892,916,14520
-864,668,15424
-904,1280,15340
-1468,1448,14616
-1176,156,15476
-1140,0,14832
-592,1528,14324
-40,740,15512
-528,-48,15160
-544,624,14252
-192,1136,15276
-360,972,15620
-752,864,14844
240,1232,15320
-32,1588,15264
96,1476,16036
324,1988,15452
-28,1040,14352
