1152,3408,15800
932,3776,14740
-36,2984,13420
800,2744,14160
1244,2976,15860
1132,1020,17060
1512,1536,16428
1856,2384,16524
1992,3068,16272
1568,3136,15436
1140,3300,14928
1268,4768,15124
1740,5060,15404
932,4208,14636
-212,3724,14056
-72,2776,14724
-752,1064,14324
-580,-96,14904
-532,276,15376
-780,320,14820
-1296,188,14032
-1840,-872,14204
-1388,-3136,15864
-96,-2884,16708
-612,-1364,15160
-748,-564,14748
-228,-332,15464
-1492,-3056,14396
-2348,-5740,14128
-1776,-5228,14660
-536,-3492,15840
-116,-2704,16508
-908,-3116,15548
-1492,-4052,14368
-1468,-2832,13880
240,-2864,14748
572,-1992,14584
-648,-3544,13788
-368,-4172,14128
-204,-1920,14652
1748,-1220,14492
980,-2796,14268
924,-3632,15056
1244,-2888,15316
1520,-484,14528
1928,948,15196
1568,304,15760
1172,-1372,15824
1424,-712,15628
1920,656,15292
1276,1588,14272
1572,884,14920
1476,284,15440
1320,924,15348
1032,884,15284
1084,244,15140
772,888,15432
-180,1044,14736
-948,1784,14832
-628,2660,15428
-1052,1704,15052
-2100,168,15128
-1712,1664,15304
-1380,3572,15800
-1632,2684,14920
-844,1624,15432
-1108,1260,14852
-548,628,15404
-1152,324,15660
-512,1248,16092
-788,1076,15340
-192,1236,15108
-1992,2864,13836
184,2096,15904
-668,1200,15460
-916,1052,14912
-776,1684,14580
-996,2216,15264
-696,2556,16248
-376,2168,15300
-664,1064,13740
-484,1332,14156
36,2704,15676
1000,2828,16336
1600,2160,15364
808,2908,14132
560,3476,15032
1928,3508,16060
2784,2792,16024
648,3744,12356
920,2264,12800
2628,2764,14724
3512,3280,13764
3408,3324,12328
2784,1864,11840
3296,1132,13564
4328,1816,15220
4908,3160,15572
5304,2104,17756
5004,804,17188
3940,632,15496
4572,2720,16016
4716,2528,15824
3180,1928,14908
3052,3060,14752
3308,3780,15004
2556,2728,14640
2120,1324,14588
2184,1948,14904
