-2384,-2464,13548
-1844,-3588,14736
-1364,-2056,15880
-684,-716,15748
-1128,-1720,15352
-1824,-1452,14988
-916,-328,16788
-1432,1228,15784
-1756,92,15276
-2536,-1500,13872
-2780,-1928,14468
-2284,-692,15716
-2040,1952,15784
-2272,1608,14704
-3424,-840,13076
-3028,8,14216
-1672,2620,16208
-1712,3052,16324
-2792,388,15144
-2772,-488,13772
-2300,2080,15248
-888,3144,16156
-1228,2144,14716
-2632,-880,13400
-2532,-372,13768
-1092,5084,16248
-1328,5828,15860
-2804,1460,14472
-2304,348,14628
-2620,1860,14432
-2092,2664,15284
-1416,3744,15736
-1476,3356,14796
-1776,3076,14652
-1804,1340,15236
-1092,1480,15444
-856,4280,15924
-840,4808,15528
-1512,2532,14620
-1172,1692,14368
-656,3440,14580
-592,3444,13884
-916,3168,13428
-516,3104,13140
-656,2932,12864
-632,3028,14012
-228,3552,15396
140,4560,15336
256,4348,14624
-296,3788,14636
-612,2644,14988
-1556,2152,12984
188,3936,14272
188,5516,15112
608,4668,15604
-436,4252,14644
-1928,-500,15184
1044,416,15172
1244,4672,17876
1380,6472,17996
-900,916,15404
-2280,1900,12984
-516,2552,13788
-752,2964,14356
-1116,1224,14908
-1208,-252,15100
-1396,920,14972
-1336,1656,14780
-2212,-188,15248
-2128,-964,16124
-2220,-952,15356
-3096,-1448,14000
-3092,-1808,14440
-3292,-3088,15112
-3608,-3072,14500
-4212,-3156,13456
-3836,-2512,13928
-3228,-2536,15180
-3280,-2448,15628
-3548,-1848,14896
-3420,-1968,14840
-3616,-2484,13752
-3412,-2052,13872
-2576,-1512,15408
-2504,-2272,14800
-2944,-1304,14140
-2608,-1120,14000
-2336,-1328,15184
-1644,-584,16040
-1808,-884,15216
-2288,-992,13928
-2096,-688,14084
-1936,-1228,14468
-740,1300,14876
-1480,3200,14988
-1760,1992,15520
-2456,-320,14332
-1976,-948,15264
-1232,1364,15568
-56,3412,17308
44,3080,18320
-1960,-2168,15916
-2696,-1680,12804
-632,1372,15532
-1544,716,16140
540,2716,16588
72,3348,16552
-1076,1448,15544
-1268,1972,12544
-16,4604,13348
240,6300,14228
256,6896,14888
404,5736,15032
-404,3880,14596
460,2672,15784
484,3608,15384
584,4516,15008
880,4668,14624
