-3756,-3168,16072
-3272,-2388,15024
-952,1692,16016
-1880,268,14808
-2108,-476,14628
-2000,-2200,16128
-2224,-2104,15400
-2388,-560,14332
-1980,340,14364
-1340,728,15312
-1184,348,16452
-1664,408,16220
-3456,-448,14372
-5280,-2764,13488
-4828,-2564,15252
-404,3148,19312
-1540,3440,16036
-5060,-228,12656
-3824,1068,13412
-2408,3452,15264
-2144,3892,14480
-1928,3060,13896
-2592,2272,13896
-2336,3012,14620
-2460,3196,13344
-2912,2092,14032
-1628,4148,15396
-472,6364,15484
-2368,3812,14516
-3596,2368,12256
-1204,5856,13228
-1884,4916,14660
-1964,5752,14464
-4044,4652,13132
-2108,5064,14444
-952,7584,15680
-264,8072,15740
276,5316,14964
-1984,4708,11976
-616,7620,14220
420,8332,15104
376,8128,15128
688,7364,14492
-848,5004,13060
-408,5144,12144
-456,6404,10312
456,4708,14136
19668,-4676,32767
-1996,3448,16336
-4588,-264,15136
-144,388,19472
-1216,1844,17104
-2040,-168,17088
-3324,-1448,15016
-3660,-3240,13236
-4500,-3408,13052
-3232,-2692,13344
-2716,-2548,14324
-2152,-2520,15232
-3168,-3164,14300
-3580,-4168,13648
-3164,-3636,14112
-3256,-4608,14472
-2788,-3520,13932
-3088,-3456,13256
-3108,-4024,12688
-2360,-3428,14488
-2928,-4500,14480
-3468,-5196,14268
-2812,-3900,13612
-708,-2304,15560
-1128,-2896,16472
-2064,-3452,14964
-2752,-2900,14024
-1936,-1188,13916
-36,752,15876
-504,448,15672
-2588,-1400,14804
-872,-916,15456
-620,1204,15224
-988,-2004,15428
-1392,520,16104
1364,5952,16984
1516,6280,15168
-984,1472,15216
-1820,172,15236
2696,6288,16760
-1288,3060,10512
-176,3984,12452
1512,4896,15936
868,4976,14436
928,4988,13232
808,5288,13468
1076,5060,15304
1708,5400,15952
1608,6232,15384
996,5612,14776
80,2788,14620
776,1936,14592
1740,3056,14752
1452,4288,15076
