984,1752,14844
512,1908,14584
384,1776,15092
692,2156,15508
652,1852,15400
600,1352,15228
748,1708,14904
920,2452,15240
1324,3040,15832
1292,3528,15240
980,3188,14712
804,2648,14244
828,2636,14044
1080,3152,14284
1068,3340,15104
948,3232,15100
872,3904,14632
420,1932,14276
-612,76,14376
92,1328,15056
804,3924,14948
348,3928,14376
-648,1208,14480
-420,784,15432
-716,136,15276
-644,-20,14448
-576,2424,13720
-232,2260,14644
-288,1208,15888
-656,-1228,16076
-1784,-1856,15264
-1248,-732,15580
-780,-196,16140
-672,-660,15588
-984,-180,14936
-1028,-1344,15396
-1972,-2616,14564
-1648,-2944,14680
-2168,-2604,14664
-1812,-2944,15460
-1344,-1580,15348
-1952,-520,15300
-948,-676,14996
-2256,-1956,13524
-3364,-2544,13336
-2256,-2188,14976
-1120,-912,14996
-1440,492,15388
-1980,-476,14888
-1856,-1444,14944
-1560,-2192,15636
-1956,-1020,15192
-1004,-108,15728
-1012,-72,15132
-680,784,15556
-172,-244,16296
-24,-4,15340
60,848,14912
-724,160,14460
184,-472,14924
680,808,15476
432,1012,15160
-144,2176,14236
392,3152,14284
132,564,15264
244,-224,16380
1116,468,16460
600,1348,15492
-228,-16,15120
764,-572,16228
1144,740,16168
-28,708,14572
-1204,1340,13336
-384,1596,14640
-44,1552,15424
-772,1820,15040
-1992,1720,13644
-1568,2472,14256
-1856,2948,14260
-1444,2980,14368
-2720,1648,13772
-1912,1352,15052
-1324,1320,15916
-1524,1664,15328
-2656,684,14388
-480,1424,15804
-1584,1172,15004
-1756,1484,15048
-948,4292,14608
-508,3484,15436
432,4168,16680
-1012,3480,15400
-1124,2144,14544
-1704,2920,14196
-980,3740,15356
240,3576,16448
-416,3664,14744
-1244,3200,13832
-1048,2616,14864
-528,2228,15548
-272,3036,15172
-604,3716,14760
-528,2904,15296
-560,2436,14916
-784,2388,13456
-972,2452,13392
-280,3352,13736
196,2932,14052
-412,2260,13152
-752,1164,13100
-420,2496,14588
-1236,2516,16092
-996,2212,16440
-280,2704,16024
-992,2000,15364
-1592,2172,14780
-244,2644,15892
-1280,1536,14812
-608,3100,14388
-12,2476,15608
400,1716,16252
816,2792,16040
796,2864,14924
1388,2912,14548
1592,2032,14320
2836,2628,15372
