-1920,4388,16488
-2596,1892,15164
-4104,-3260,14048
-2552,2668,16000
-2168,2140,15116
-1936,516,14764
-2564,2404,14532
-2736,744,15204
-1968,-12,15560
-2132,692,15944
-2212,888,15948
-2084,1364,15636
-2044,2012,15556
-2172,3548,14692
-1764,3208,14440
-2928,1744,12356
-2628,1520,13440
-2840,1496,15196
-2876,2016,15492
-3908,1448,15960
-4496,424,15324
-4372,1656,15384
-4204,724,14536
-3912,1908,12044
-5144,184,11992
-5012,-1472,15652
-3916,456,17440
-5244,144,14560
-5936,-668,13140
-4992,-536,13980
-4712,-1608,13296
-4384,248,13904
-4432,484,13704
-5380,-1276,12788
-4668,-836,14312
-4740,-252,15508
-5084,-456,14904
-5728,-1084,13380
-5868,-1984,13736
-5336,-1820,14480
-4800,-780,15300
-4564,108,15000
-5680,-2244,13908
-5640,-2260,14624
-4796,-1640,15156
-4608,-520,15176
-4416,-560,13768
-4860,-3188,13420
-3992,-2968,15388
-4412,-1280,14628
-2740,428,15248
-3184,-164,14316
-3448,-1796,14356
-2520,-1692,14088
-2368,-500,13748
-2132,1208,13936
-904,2192,17732
-1280,1848,17336
-1944,808,14064
-2260,-384,13480
-1968,264,15464
-1960,232,15116
-2216,1736,14500
-2872,2032,13556
-2296,872,14884
-2236,1536,17212
-1600,2744,18464
-2876,1964,14700
-3360,1304,12388
-3256,516,13488
-3400,1140,15688
-3924,2848,14688
-4772,4368,12424
-4400,3464,12472
-4536,1944,13424
-5544,1648,13616
-5816,1924,14100
-5228,2792,16004
-4840,2584,15312
-4604,1548,14416
-3928,2484,15204
-3076,2888,16080
-2784,3008,15828
-3900,2604,13132
-3572,2388,12980
-3532,2196,14064
-3304,1428,14816
-3872,792,13728
-3464,2620,14016
-3248,2708,15304
-3240,2144,15168
-2740,1736,15196
-3332,948,14056
-3692,2616,14708
-3676,2172,15120
-3168,-352,14676
-3368,1896,13040
-3216,2596,14176
-4036,1384,14356
-4072,744,14996
-3600,2488,15324
-2836,2944,14724
-4016,496,12672
-3472,344,14148
-3432,420,13936
-3736,1612,15084
-3184,1772,16376
-3116,2048,14908
-2948,692,14928
3596,1232,19116
-6212,-1036,11676
-728,3744,15088
-1392,2856,13568
-2424,632,14544
-2564,640,15188
-2716,-156,15124
-3056,1708,15004
-2924,2776,16412
-3328,2616,16108
-3160,1140,15792
