-3704,4944,14348
-2580,1824,15104
-3972,3264,12660
-5508,2364,10752
-5792,12452,15460
-3712,9120,12996
-4216,6156,12324
-2796,3872,15040
-380,5888,17556
-5732,4536,14080
-2780,4748,15240
-3564,3760,12824
-2116,4844,14888
-3756,-740,11592
3264,4400,16056
-1420,4236,12512
-3384,36,9560
-1928,412,11936
-1180,-2080,15360
-4120,-8132,16092
-4428,-4620,15236
-3224,-280,15448
-2044,5100,17712
-3672,-268,14228
-4792,-3452,12936
-2888,-3888,15464
-4340,-1280,15140
-4072,-1948,14996
-3672,-208,15768
-3864,-2376,15784
-7072,-1992,12912
-4360,-3152,15200
-4164,-2636,15320
-4200,-2308,15320
-6048,-4252,13780
-4944,-4832,13488
-4184,-2784,13556
-3284,-2348,16060
-4136,-3388,15104
-4892,-2852,13692
-3916,-2164,12656
-4000,-1340,12204
-2908,-1380,14832
-2816,-1760,14968
-3548,-1544,13800
-3156,-1520,13496
-3408,-784,13292
-2316,-940,14952
-3092,880,14360
-4624,-748,12568
-3760,596,13824
-2796,-360,15872
-2516,-156,15604
-1936,1632,16252
-3380,944,15120
-3740,1080,13860
-3488,64,14592
-2868,-80,14660
-2148,916,14928
-2584,1856,15024
-2860,1456,15100
-1828,316,15768
-2348,916,15136
-2996,1688,14384
-2108,2612,14672
-1380,460,15648
-912,-1200,16180
-1464,260,16120
-1844,1064,14424
-1860,872,14760
-648,-1376,15252
-688,-1772,15336
-220,-176,14924
-1432,160,13768
-2028,-104,12908
-968,-1196,14300
392,-1348,16112
-184,-548,15684
-284,-200,14608
-348,-712,14012
336,-1200,15272
580,-692,14652
-300,156,14436
-812,-356,14776
-800,-1292,15440
-488,-1004,15120
-376,56,15244
-1296,-952,14584
-3004,-9088,17200
-1144,6332,13432
-6464,-10880,12944
5608,5048,19096
-3652,6248,13520
-2228,-6876,13220
1348,-916,18020
1932,11700,17024
-3552,-3176,12068
-3036,-6428,12748
1404,4404,16272
-2816,3160,13192
-1592,-4452,15048
2380,7328,16984
-2876,6784,13340
-3404,-10048,14380
3516,11028,19896
-3560,2820,14056
-700,368,15640
-1080,2240,15328
-1248,1564,14608
-1436,-164,14368
-2224,-2112,15032
-1948,-4120,15924
-1644,-4892,15336
-1932,-3824,14832
-1916,-5024,16316
-1524,-7832,17720
-1932,-8300,14996
-1572,-5908,11672
