1112,-2016,13276
1876,-2984,15212
1108,-3880,15344
852,-3764,14592
784,-2856,14852
1640,-3088,15900
1288,-3192,15900
984,-3400,15116
888,-4468,14716
188,-3168,15032
92,-1628,15124
-900,-1932,14212
-1276,-3104,13612
-896,-3776,15096
-100,-1716,16288
128,324,16080
1304,-2364,16320
-144,-3208,15908
648,-1488,15624
1368,388,15404
2160,676,15588
-272,-3156,13516
1024,-2832,14724
1020,-776,15136
1100,-208,15428
352,-768,14556
472,-100,14196
1728,1132,15488
1904,1388,15628
904,1028,15252
1448,528,15724
1248,-72,14832
936,-12,14468
1824,696,15192
1012,1116,14832
1224,1012,14700
856,860,14372
1992,772,15192
1684,1248,15132
1472,1560,15060
2088,3024,15528
1208,2752,12984
476,2332,12716
1380,844,15988
1380,1236,16004
188,2688,15152
1972,2424,15504
1452,2684,16204
1400,2312,15400
816,1960,14848
664,1552,15108
632,1584,15612
1120,1660,15472
920,2300,14796
408,2060,14888
416,1488,14284
380,1324,14540
676,1688,14640
1016,1816,14568
840,2572,14740
912,1828,14648
656,1120,14704
512,656,14968
428,316,14832
528,976,15016
860,1032,15628
-96,952,15432
-456,472,14736
212,-36,15232
-728,-240,14960
-1660,-1668,14924
-1236,-1620,14852
-2284,348,13656
-1416,1368,15580
-764,104,16292
-1056,-1312,15840
-1696,-1932,14408
-1656,-1072,13972
-552,-460,14544
-548,-216,14760
-584,-504,14752
-540,-384,15128
-456,-40,15264
-384,200,15276
-412,-372,15192
-508,-820,15580
-652,-868,15900
-436,-816,15588
-328,-748,15296
-400,-1172,14756
-668,-1176,14320
-384,-1328,15000
40,-1284,15400
-308,-1432,15332
-580,-1528,14948
-412,-1868,15016
-428,-1776,15036
-12,-1592,15380
328,-728,15156
904,-888,15588
224,-1548,14880
356,-1512,14612
280,-1016,14388
296,-140,14364
1284,620,14756
1536,932,15460
1296,-24,15164
400,-532,14572
900,20,15156
1352,908,15512
1532,384,15480
1128,272,15444
420,-168,15340
208,-1708,15396
912,-1608,15616
1136,-764,15404
824,-120,14948
1140,104,14880
1184,-148,14440
1196,-592,14176
1272,332,14112
1828,2376,14300
1940,3368,14356
1792,2872,14688
2044,2008,15868
1572,1408,16480
1388,1864,16428
1520,1924,15924
1052,1604,15208
1416,1148,15116
1128,920,15044
900,600,15228
