288,1556,14616
616,2264,14968
1028,2156,16000
668,2344,15148
536,2244,15272
60,2348,15084
544,2184,15988
204,3692,15308
-12,3392,14968
-600,3200,13580
-452,3608,13584
-952,2136,14656
-1996,616,14540
-2224,1384,15056
-728,2592,15736
-1208,2332,16004
-1668,436,15376
-2632,-1332,14724
-2692,-1528,14292
-1180,584,15064
-520,1564,15384
-1068,1724,14208
-1028,1836,14072
-1048,1104,14404
-1788,-952,14728
-1196,-1016,15756
-1084,-1332,16092
-1080,-1044,15500
-1064,-612,15628
-960,-1088,15528
-1332,-1816,14716
-1220,-2460,14288
-628,-2264,14664
-300,-1812,15268
-504,-2256,15004
-60,-1832,14924
-260,-2160,15004
-488,-2740,14684
-500,-2700,14884
-296,-2232,14844
372,-1168,15504
1208,28,15904
880,-1012,16032
2292,-2400,19384
396,-460,14572
-140,2232,11672
1016,2708,13060
2084,2456,15612
1196,2672,15700
800,1716,15140
1156,1060,15020
1300,572,16500
-1028,-104,14812
-728,796,14332
-436,1908,13928
-332,1916,14652
-1196,1892,14724
-1136,892,15140
-1336,1080,14504
-2396,1284,14084
-2096,1300,14644
-2064,1352,14972
-1776,1380,14520
-2308,1304,14316
-2580,796,14232
-1880,632,15160
-2140,676,15312
-1884,356,16064
-2160,204,15744
-1956,232,15256
-2096,-64,14976
-1904,76,15460
-980,1044,16152
-980,1020,15812
-1664,592,15604
-1376,-168,16324
-540,552,14952
-728,1400,12052
-488,1656,12892
-428,1024,14860
-20,296,16716
24,1608,16064
200,2152,15652
-44,1860,15156
136,1468,15272
688,948,15232
396,972,13828
980,1376,14532
724,1804,14980
1328,1248,15700
1104,588,15248
-108,780,13544
532,1496,14364
1536,1948,15804
724,840,14980
-240,204,13888
76,920,14112
276,1032,14800
-328,508,13544
-852,-1404,13140
740,3144,15492
364,3516,15612
-200,1408,14908
-1184,-24,15108
-1712,-1676,14416
-500,1752,14652
-6212,2464,15904
168,1656,15804
2452,2024,17984
-804,3212,14292
2228,3964,17816
868,1476,15720
-172,-400,13860
-84,180,14324
