1352,1008,14780
976,1124,14504
1124,2208,15024
1208,3000,15612
1244,3000,16476
1312,2452,16588
788,2388,15360
632,3328,14588
648,3408,14612
480,2600,15008
516,1768,15380
308,2672,15304
168,3848,14492
428,3616,14408
-88,20,15688
1332,2060,17904
1752,4744,17612
308,1440,14628
108,-204,14348
60,-232,14996
-36,1176,15160
520,3060,15848
252,1492,15496
16,-336,15540
-84,-1180,15696
-224,-120,14476
-496,516,13068
-728,1168,12036
-584,900,13076
-224,1448,14332
-220,836,14812
-668,1052,14852
-512,104,14844
-152,-892,15240
72,-812,15640
-504,-2512,14296
-124,-1556,13900
252,-1124,14528
1000,-2056,15716
536,-3620,14976
-372,-6260,15064
300,-3016,16084
832,-120,16384
544,-852,16464
136,-2480,15844
64,-2808,15512
444,-1564,15448
536,-272,15708
588,-1372,15716
1016,-148,16432
804,-552,16244
600,632,16228
-60,-1804,15528
860,-456,14268
1708,-1256,15308
-244,-672,13048
1128,1272,14812
-1848,3824,12428
1672,-884,15000
656,348,14048
2104,1152,14572
1452,300,14840
440,424,14280
1376,2772,15460
700,900,15296
516,396,15496
228,1892,15340
-28,1204,15144
-24,1652,14544
-140,692,14944
-132,1632,15248
-288,1956,15348
-48,2216,15336
60,2508,14900
-284,676,15276
104,1380,15076
328,2364,14376
1044,1496,15268
468,2052,15188
1012,2392,15724
1096,3100,15460
1204,3180,15016
1068,1536,15520
824,548,15816
1036,4552,14636
1452,4536,14116
1572,1792,15180
1700,2200,15768
1840,3108,15368
1908,3584,15140
1616,1960,15776
1364,724,14776
1448,1452,13688
2008,1760,13760
1672,508,14376
1156,292,13632
1728,1872,14452
1256,412,14592
1680,1024,14724
1408,884,14540
516,208,14180
728,480,14408
868,784,14772
1180,1284,15428
1176,972,15888
1268,496,16620
540,-236,16012
596,-396,15108
544,-324,14528
672,144,14796
844,28,15356
184,-1296,14964
1176,-416,16544
1092,640,15996
4,-748,15428
952,-668,15664
1860,152,15428
992,-2116,13488
1180,-2184,13364
1340,-2616,14204
1224,-3248,15108
1428,-2852,14824
1296,-5200,14816
1432,-5788,15028
2072,-5352,15804
1992,-4588,15332
1372,-4820,15120
1288,-5504,15056
1428,-3996,14680
1300,-3612,14684
