252,-1040,16364
-1352,-2936,16204
-2768,3140,18808
552,1228,16012
924,1496,15744
1856,1312,16156
412,3616,14560
864,1008,14228
904,2008,14920
728,1844,14540
932,2508,15328
832,2872,15248
264,2520,15228
48,2468,15016
188,2936,15448
-288,2320,15296
-1116,1272,14728
-1316,312,14608
-1528,244,14332
-1616,1032,15028
-1224,920,15352
-2612,-2304,14224
-3068,-3072,13516
-2472,-712,14572
-1748,-592,16772
-1160,-1500,17076
-2508,-3492,14920
-1748,-1800,14152
-1672,-988,13424
-1088,-2640,14084
-1224,-3268,14880
-1656,-2756,14500
-1112,-1456,14904
-1280,-1968,14992
-1940,-3992,14648
-1640,-2832,14748
-1580,-2784,15048
-1948,-2424,15332
-1220,-2032,15204
-2016,-3836,13824
-2100,-3324,13564
-2428,-2300,14960
-796,-1788,16568
-500,-1980,16164
-1348,-2924,14800
-1868,-4104,14104
-1768,-3604,15048
-972,-1836,15172
-404,-1052,14404
-1256,-2720,14296
-1372,-3596,14124
-168,-1244,14128
448,-660,15004
1732,-8,17084
1576,-376,16124
572,-176,14028
1088,576,14400
1288,136,15248
1244,-360,15772
376,32,15048
-388,704,14752
-408,1304,15304
-1236,1016,15504
-1220,308,16360
-2020,968,15400
-2944,1872,14364
-3048,2792,13764
-3500,1936,13392
-2532,3820,13640
-1792,1896,16048
-1580,3132,16808
-2628,1736,15220
-1816,312,15596
-2052,464,14408
-1772,1248,14436
-1508,804,15016
-704,976,15952
-796,340,15340
-1396,-332,15188
-804,412,15376
-328,568,15484
-108,-236,15376
-536,-296,14192
-900,-980,14012
-164,-1528,15244
-56,-480,15072
-448,-1000,14556
-592,-2620,14532
120,-2528,15912
808,-1080,16408
324,-744,14808
-32,-1744,14012
-176,-1748,13884
-368,-1776,14196
80,-1244,14600
-5560,2156,6732
-572,-2908,13924
-4500,1564,11340
3012,-1916,16792
-428,-864,14624
104,-1872,15024
-860,-992,14752
568,-720,16084
384,-264,15168
496,-556,15032
384,100,15024
1308,1152,15676
616,-84,15616
-32,-1564,15820
540,-680,16488
